INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
31822	Hµ Pháp Kim Cang	0	132	6276	0	10	0	-1	9	40	3	0.1	-1	1	9180	3449	9180	3449	71219	8346	0	0	5347	509	23	23	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	141	6692	7843	3684	7843	3684	76057	1	29	10	0	0	3	6	0	0	0
31823	Hµ Pháp Kim Cang	0	142	6737	0	10	0	-1	9	40	3	0.1	-1	1	9873	3710	9873	3710	76595	8976	0	0	5750	547	24	24	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	151	7062	8397	3944	8397	3944	81433	1	29	10	0	0	3	6	0	0	0
31824	Hµ Pháp Kim Cang	0	152	7062	0	10	0	-1	9	40	3	0.1	-1	1	10566	3970	10566	3970	81971	9606	0	0	6153	586	26	26	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	161	7062	8952	4204	8952	4204	86809	1	29	10	0	0	3	6	0	0	0
31825	Hµ Pháp Kim Cang	0	162	7062	0	10	0	-1	9	40	3	0.1	-1	1	11259	4230	11259	4230	87347	10236	0	0	6557	624	28	28	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	171	7062	9506	4465	9506	4465	92185	1	29	10	0	0	3	6	0	0	0
31826	Hµ Pháp Kim Cang	0	172	7062	0	10	0	-1	9	40	3	0.1	-1	1	11952	4491	11952	4491	92723	10866	0	0	6960	662	29	29	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	181	7062	10061	4725	10061	4725	97561	1	29	10	0	0	3	6	0	0	0
31827	Hµ Pháp Kim Cang	0	182	7062	0	10	0	-1	9	40	3	0.1	-1	1	12645	4751	12645	4751	98099	11496	0	0	7363	701	31	31	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	191	7062	10615	4986	10615	4986	102937	1	29	10	0	0	3	6	0	0	0
31828	Hµ Pháp Kim Cang	0	192	7062	0	10	0	-1	9	40	3	0.1	-1	1	13338	5012	13338	5012	103475	12126	0	0	7766	739	32	32	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	201	7062	11114	5220	11114	5220	107776	1	29	10	0	0	3	6	0	0	0
31829	Hµ Pháp Kim Cang	0	202	7062	0	10	0	-1	9	40	3	0.1	-1	1	13892	5220	13892	5220	107776	12630	0	0	8089	770	34	34	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	211	7062	11114	5220	11114	5220	107776	1	29	10	0	0	3	6	0	0	0
31830	Hµ Pháp Kim Cang	0	112	5351	0	10	0	-1	9	40	3	0.1	-1	1	7794	2928	7794	2928	60467	7086	0	0	4541	432	20	20	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	121	5769	6734	3163	6734	3163	65305	1	29	10	0	0	3	6	0	0	0
31831	Hµ Pháp Kim Cang	0	122	5815	0	10	0	-1	9	40	3	0.1	-1	1	8487	3189	8487	3189	65843	7716	0	0	4944	470	21	21	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	131	6231	7289	3423	7289	3423	70681	1	29	10	0	0	3	6	0	0	0
31832	Hµ Pháp Kim Cang	0	132	6276	0	10	0	-1	9	40	3	0.1	-1	1	9180	3449	9180	3449	71219	8346	0	0	5347	509	23	23	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	141	6692	7843	3684	7843	3684	76057	1	29	10	0	0	3	6	0	0	0
31833	Hµ Pháp Kim Cang	0	142	6737	0	10	0	-1	9	40	3	0.1	-1	1	9873	3710	9873	3710	76595	8976	0	0	5750	547	24	24	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	151	7062	8397	3944	8397	3944	81433	1	29	10	0	0	3	6	0	0	0
31834	Hµ Pháp Kim Cang	0	152	7062	0	10	0	-1	9	40	3	0.1	-1	1	10566	3970	10566	3970	81971	9606	0	0	6153	586	26	26	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	161	7062	8952	4204	8952	4204	86809	1	29	10	0	0	3	6	0	0	0
31835	Hµ Pháp Kim Cang	0	162	7062	0	10	0	-1	9	40	3	0.1	-1	1	11259	4230	11259	4230	87347	10236	0	0	6557	624	28	28	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	171	7062	9506	4465	9506	4465	92185	1	29	10	0	0	3	6	0	0	0
31836	Hµ Pháp Kim Cang	0	172	7062	0	10	0	-1	9	40	3	0.1	-1	1	11952	4491	11952	4491	92723	10866	0	0	6960	662	29	29	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	181	7062	10061	4725	10061	4725	97561	1	29	10	0	0	3	6	0	0	0
31837	Hµ Pháp Kim Cang	0	182	7062	0	10	0	-1	9	40	3	0.1	-1	1	12645	4751	12645	4751	98099	11496	0	0	7363	701	31	31	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	191	7062	10615	4986	10615	4986	102937	1	29	10	0	0	3	6	0	0	0
31838	Hµ Pháp Kim Cang	0	192	7062	0	10	0	-1	9	40	3	0.1	-1	1	13338	5012	13338	5012	103475	12126	0	0	7766	739	32	32	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	201	7062	11114	5220	11114	5220	107776	1	29	10	0	0	3	6	0	0	0
31839	Hµ Pháp Kim Cang	0	202	7062	0	10	0	-1	9	40	3	0.1	-1	1	13892	5220	13892	5220	107776	12630	0	0	8089	770	34	34	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	211	7062	11114	5220	11114	5220	107776	1	29	10	0	0	3	6	0	0	0
31840	Hµ Pháp Kim Cang	0	112	5351	0	10	0	-1	9	40	3	0.1	-1	1	7794	2928	7794	2928	60467	7086	0	0	4541	432	20	20	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	121	5769	6734	3163	6734	3163	65305	1	29	10	0	0	3	6	0	0	0
31841	Hµ Pháp Kim Cang	0	122	5815	0	10	0	-1	9	40	3	0.1	-1	1	8487	3189	8487	3189	65843	7716	0	0	4944	470	21	21	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	131	6231	7289	3423	7289	3423	70681	1	29	10	0	0	3	6	0	0	0
31842	Hµ Pháp Kim Cang	0	132	6276	0	10	0	-1	9	40	3	0.1	-1	1	9180	3449	9180	3449	71219	8346	0	0	5347	509	23	23	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	141	6692	7843	3684	7843	3684	76057	1	29	10	0	0	3	6	0	0	0
31843	Hµ Pháp Kim Cang	0	142	6737	0	10	0	-1	9	40	3	0.1	-1	1	9873	3710	9873	3710	76595	8976	0	0	5750	547	24	24	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	151	7062	8397	3944	8397	3944	81433	1	29	10	0	0	3	6	0	0	0
31844	Hµ Pháp Kim Cang	0	152	7062	0	10	0	-1	9	40	3	0.1	-1	1	10566	3970	10566	3970	81971	9606	0	0	6153	586	26	26	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	161	7062	8952	4204	8952	4204	86809	1	29	10	0	0	3	6	0	0	0
31845	Hµ Pháp Kim Cang	0	162	7062	0	10	0	-1	9	40	3	0.1	-1	1	11259	4230	11259	4230	87347	10236	0	0	6557	624	28	28	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	171	7062	9506	4465	9506	4465	92185	1	29	10	0	0	3	6	0	0	0
31846	Hµ Pháp Kim Cang	0	172	7062	0	10	0	-1	9	40	3	0.1	-1	1	11952	4491	11952	4491	92723	10866	0	0	6960	662	29	29	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	181	7062	10061	4725	10061	4725	97561	1	29	10	0	0	3	6	0	0	0
31847	Hµ Pháp Kim Cang	0	182	7062	0	10	0	-1	9	40	3	0.1	-1	1	12645	4751	12645	4751	98099	11496	0	0	7363	701	31	31	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	191	7062	10615	4986	10615	4986	102937	1	29	10	0	0	3	6	0	0	0
31848	Hµ Pháp Kim Cang	0	192	7062	0	10	0	-1	9	40	3	0.1	-1	1	13338	5012	13338	5012	103475	12126	0	0	7766	739	32	32	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	201	7062	11114	5220	11114	5220	107776	1	29	10	0	0	3	6	0	0	0
31849	Hµ Pháp Kim Cang	0	202	7062	0	10	0	-1	9	40	3	0.1	-1	1	13892	5220	13892	5220	107776	12630	0	0	8089	770	34	34	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	570	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_5	1200	2400	211	7062	11114	5220	11114	5220	107776	1	29	10	0	0	3	6	0	0	0
31850	Vi­n C± KÏ H°n	0	114	86133	0	10	0	123	9	40	3	0.1	-1	1	19833	7452	19833	7452	615424	18030	0	0	11554	1100	50	50	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	123	92662	17113	8038	17113	8038	663808	1	29	10	0	0	3	4	0	0	0
31851	Vi­n C± KÏ H°n	0	124	93422	0	10	0	123	9	40	3	0.1	-1	1	21565	8103	21565	8103	669184	19605	0	0	12562	1196	54	54	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	133	99952	18499	8689	18499	8689	717568	1	29	10	0	0	3	4	0	0	0
31852	Vi­n C± KÏ H°n	0	134	100712	0	10	0	123	9	40	3	0.1	-1	1	23298	8754	23298	8754	722944	21180	0	0	13570	1292	58	58	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	143	107241	19885	9340	19885	9340	771328	1	29	10	0	0	3	4	0	0	0
31853	Vi­n C± KÏ H°n	0	144	108002	0	10	0	123	9	40	3	0.1	-1	1	25030	9405	25030	9405	776704	22755	0	0	14578	1388	62	62	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	153	111669	21271	9991	21271	9991	825088	1	29	10	0	0	3	4	0	0	0
31854	Vi­n C± KÏ H°n	0	154	111669	0	10	0	123	9	40	3	0.1	-1	1	26762	10056	26762	10056	830464	24330	0	0	15586	1484	66	66	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	163	111669	22657	10642	22657	10642	878848	1	29	10	0	0	3	4	0	0	0
31855	Vi­n C± KÏ H°n	0	164	111669	0	10	0	123	9	40	3	0.1	-1	1	28495	10707	28495	10707	884224	25905	0	0	16594	1580	70	70	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	173	111669	24043	11293	24043	11293	932608	1	29	10	0	0	3	4	0	0	0
31856	Vi­n C± KÏ H°n	0	174	111669	0	10	0	123	9	40	3	0.1	-1	1	30227	11358	30227	11358	937984	27480	0	0	17602	1676	74	74	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	183	111669	25429	11944	25429	11944	986368	1	29	10	0	0	3	4	0	0	0
31857	Vi­n C± KÏ H°n	0	184	111669	0	10	0	123	9	40	3	0.1	-1	1	31960	12009	31960	12009	991744	29055	0	0	18610	1772	78	78	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	193	111669	26815	12595	26815	12595	1040128	1	29	10	0	0	3	4	0	0	0
31858	Vi­n C± KÏ H°n	0	194	111669	0	10	0	123	9	40	3	0.1	-1	1	33692	12660	33692	12660	1045504	30630	0	0	19618	1868	82	82	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	203	111669	27785	13050	27785	13050	1077760	1	29	10	0	0	3	4	0	0	0
31859	Vi­n C± KÏ H°n	0	204	111669	0	10	0	123	9	40	3	0.1	-1	1	34732	13050	34732	13050	1077760	31575	0	0	20222	1926	85	85	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	569	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_4	1200	2400	213	111669	27785	13050	27785	13050	1077760	1	29	10	0	0	3	4	0	0	0
31860	Bäo Tàng Ti¬u Quái	0	110	2445	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	35635	4176	0	0	2676	254	11	11	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	119	2638	3974	1866	3974	1866	38538	1	29	10	0	0	2	5	0	0	0
31861	Bäo Tàng Ti¬u Quái	0	120	2659	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	38860	4554	0	0	2918	277	12	12	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	129	2852	4306	2022	4306	2022	41763	1	29	10	0	0	2	5	0	0	0
31862	Bäo Tàng Ti¬u Quái	0	130	2874	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	139	3068	4639	2179	4639	2179	44989	1	29	10	0	0	2	5	0	0	0
31863	Bäo Tàng Ti¬u Quái	0	140	3089	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	149	3282	4972	2335	4972	2335	48215	1	29	10	0	0	2	5	0	0	0
31864	Bäo Tàng Ti¬u Quái	0	150	3282	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	159	3282	5304	2491	5304	2491	51440	1	29	10	0	0	2	5	0	0	0
31865	Bäo Tàng Ti¬u Quái	0	160	3282	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	169	3282	5637	2647	5637	2647	54666	1	29	10	0	0	2	5	0	0	0
31866	Bäo Tàng Ti¬u Quái	0	170	3282	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	179	3282	5970	2804	5970	2804	57891	1	29	10	0	0	2	5	0	0	0
31867	Bäo Tàng Ti¬u Quái	0	180	3282	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	189	3282	6302	2960	6302	2960	61117	1	29	10	0	0	2	5	0	0	0
31868	Bäo Tàng Ti¬u Quái	0	190	3282	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	199	3282	6635	3116	6635	3116	64343	1	29	10	0	0	2	5	0	0	0
31869	Bäo Tàng Ti¬u Quái	0	200	3282	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader7 image:FightNPCHeader7_13	1200	2400	209	3282	6668	3132	6668	3132	64665	1	29	10	0	0	2	5	0	0	0
31870	Bäo Tàng Chü Nhân	0	112	9831	0	10	0	-1	9	40	3	0.1	-1	1	11691	4393	11691	4393	90700	10629	0	0	6811	648	30	30	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	121	10600	10101	4744	10101	4744	97958	1	29	10	0	0	2	3	0	0	0
31871	Bäo Tàng Chü Nhân	0	122	10683	0	10	0	-1	9	40	3	0.1	-1	1	12731	4783	12731	4783	98764	11574	0	0	7416	706	32	32	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	131	11447	10933	5135	10933	5135	106022	1	29	10	0	0	2	3	0	0	0
31872	Bäo Tàng Chü Nhân	0	132	11530	0	10	0	-1	9	40	3	0.1	-1	1	13770	5174	13770	5174	106828	12519	0	0	8021	763	34	34	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	141	12294	11765	5526	11765	5526	114086	1	29	10	0	0	2	3	0	0	0
31873	Bäo Tàng Chü Nhân	0	142	12377	0	10	0	-1	9	40	3	0.1	-1	1	14810	5565	14810	5565	114892	13464	0	0	8625	821	37	37	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	151	12974	12596	5916	12596	5916	122150	1	29	10	0	0	2	3	0	0	0
31874	Bäo Tàng Chü Nhân	0	152	12974	0	10	0	-1	9	40	3	0.1	-1	1	15849	5955	15849	5955	122956	14409	0	0	9230	879	39	39	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	161	12974	13428	6307	13428	6307	130214	1	29	10	0	0	2	3	0	0	0
31875	Bäo Tàng Chü Nhân	0	162	12974	0	10	0	-1	9	40	3	0.1	-1	1	16889	6346	16889	6346	131020	15354	0	0	9835	936	42	42	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	171	12974	14259	6697	14259	6697	138278	1	29	10	0	0	2	3	0	0	0
31876	Bäo Tàng Chü Nhân	0	172	12974	0	10	0	-1	9	40	3	0.1	-1	1	17928	6736	17928	6736	139084	16299	0	0	10440	994	44	44	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	181	12974	15091	7088	15091	7088	146342	1	29	10	0	0	2	3	0	0	0
31877	Bäo Tàng Chü Nhân	0	182	12974	0	10	0	-1	9	40	3	0.1	-1	1	18968	7127	18968	7127	147148	17244	0	0	11045	1051	46	46	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	191	12974	15923	7479	15923	7479	154406	1	29	10	0	0	2	3	0	0	0
31878	Bäo Tàng Chü Nhân	0	192	12974	0	10	0	-1	9	40	3	0.1	-1	1	20007	7518	20007	7518	155212	18189	0	0	11649	1109	49	49	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	201	12974	16671	7830	16671	7830	161664	1	29	10	0	0	2	3	0	0	0
31879	Bäo Tàng Chü Nhân	0	202	12974	0	10	0	-1	9	40	3	0.1	-1	1	20839	7830	20839	7830	161664	18945	0	0	12133	1155	51	51	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	177	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_17	1200	2400	211	12974	16671	7830	16671	7830	161664	1	29	10	0	0	2	3	0	0	0
31880	Nhi®m Vø Liên Ti¬u Quái	0	110	4890	0	10	0	-1	9	20	1	0.1	-1	0	9187	1726	9187	1726	71270	4176	0	0	2676	254	11	11	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	119	5276	7948	1866	7948	1866	77076	1	29	10	0	0	1	5	0	0	0
31881	Nhi®m Vø Liên Ti¬u Quái	0	120	5318	0	10	0	-1	9	20	1	0.1	-1	0	10018	1882	10018	1882	77721	4554	0	0	2918	277	12	12	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	129	5705	8613	2022	8613	2022	83527	1	29	10	0	0	1	5	0	0	0
31882	Nhi®m Vø Liên Ti¬u Quái	0	130	5749	0	10	0	-1	9	20	1	0.1	-1	0	10850	2038	10850	2038	84172	4932	0	0	3160	300	13	13	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	139	6136	9279	2179	9279	2179	89978	1	29	10	0	0	1	5	0	0	0
31883	Nhi®m Vø Liên Ti¬u Quái	0	140	6178	0	10	0	-1	9	20	1	0.1	-1	0	11682	2194	11682	2194	90624	5310	0	0	3402	324	14	14	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	149	6564	9944	2335	9944	2335	96430	1	29	10	0	0	1	5	0	0	0
31884	Nhi®m Vø Liên Ti¬u Quái	0	150	6564	0	10	0	-1	9	20	1	0.1	-1	0	12513	2351	12513	2351	97075	5688	0	0	3643	347	15	15	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	159	6564	10609	2491	10609	2491	102881	1	29	10	0	0	1	5	0	0	0
31885	Nhi®m Vø Liên Ti¬u Quái	0	160	6564	0	10	0	-1	9	20	1	0.1	-1	0	13345	2507	13345	2507	103526	6066	0	0	3885	370	16	16	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	169	6564	11274	2647	11274	2647	109332	1	29	10	0	0	1	5	0	0	0
31886	Nhi®m Vø Liên Ti¬u Quái	0	170	6564	0	10	0	-1	9	20	1	0.1	-1	0	14176	2663	14176	2663	109977	6444	0	0	4127	393	17	17	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	179	6564	11940	2804	11940	2804	115783	1	29	10	0	0	1	5	0	0	0
31887	Nhi®m Vø Liên Ti¬u Quái	0	180	6564	0	10	0	-1	9	20	1	0.1	-1	0	15008	2819	15008	2819	116428	6822	0	0	4369	416	18	18	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	189	6564	12605	2960	12605	2960	122234	1	29	10	0	0	1	5	0	0	0
31888	Nhi®m Vø Liên Ti¬u Quái	0	190	6564	0	10	0	-1	9	20	1	0.1	-1	0	15840	2975	15840	2975	122880	7200	0	0	4611	439	19	19	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	288	1	1	-1	100	100	set:FightNPCHeader6 image:FightNPCHeader6_20	1200	2400	199	6564	13270	3116	13270	3116	128686	1	29	10	0	0	1	5	0	0	0
